"County"	FIPS	Deaths	Population	Crude_Rate
	"Warrick County, IN"	"18173"	Suppressed	61049	Suppressed
	"Washington County, IN"	"18175"	Suppressed	27780	Suppressed
	"Wayne County, IN"	"18177"	Suppressed	67893	Suppressed
	"Wells County, IN"	"18179"	Suppressed	27814	Suppressed
	"White County, IN"	"18181"	Suppressed	24466	Suppressed
	"Whitley County, IN"	"18183"	Suppressed	33294	Suppressed
	"Adair County, IA"	"19001"	Suppressed	7472	Suppressed
	"Adams County, IA"	"19003"	Suppressed	3894	Suppressed
	"Allamakee County, IA"	"19005"	Suppressed	14169	Suppressed
	"Appanoose County, IA"	"19007"	Suppressed	12692	Suppressed
	"Audubon County, IA"	"19009"	Suppressed	5873	Suppressed
	"Benton County, IA"	"19011"	Suppressed	25699	Suppressed
	"Black Hawk County, IA"	"19013"	Suppressed	132546	Suppressed
	"Boone County, IA"	"19015"	Suppressed	26364	Suppressed
	"Bremer County, IA"	"19017"	Suppressed	24624	Suppressed
	"Buchanan County, IA"	"19019"	Suppressed	20976	Suppressed
	"Buena Vista County, IA"	"19021"	Suppressed	20567	Suppressed
	"Butler County, IA"	"19023"	Suppressed	15021	Suppressed
	"Calhoun County, IA"	"19025"	Suppressed	9926	Suppressed
	"Carroll County, IA"	"19027"	Suppressed	20598	Suppressed
	"Cass County, IA"	"19029"	Suppressed	13598	Suppressed
	"Cedar County, IA"	"19031"	Suppressed	18393	Suppressed
	"Cerro Gordo County, IA"	"19033"	Suppressed	43575	Suppressed
	"Cherokee County, IA"	"19035"	Suppressed	11945	Suppressed
	"Chickasaw County, IA"	"19037"	Suppressed	12321	Suppressed
	"Clarke County, IA"	"19039"	Suppressed	9325	Suppressed
	"Clay County, IA"	"19041"	Suppressed	16491	Suppressed
	"Clayton County, IA"	"19043"	Suppressed	17773	Suppressed
	"Clinton County, IA"	"19045"	Suppressed	48420	Suppressed
	"Crawford County, IA"	"19047"	Suppressed	17434	Suppressed
	"Dallas County, IA"	"19049"	Suppressed	74641	Suppressed
	"Davis County, IA"	"19051"	Suppressed	8791	Suppressed
	"Decatur County, IA"	"19053"	Suppressed	8136	Suppressed
	"Delaware County, IA"	"19055"	Suppressed	17534	Suppressed
	"Des Moines County, IA"	"19057"	Suppressed	40480	Suppressed
	"Dickinson County, IA"	"19059"	Suppressed	16955	Suppressed
	"Dubuque County, IA"	"19061"	Suppressed	95697	Suppressed
	"Emmet County, IA"	"19063"	Suppressed	9996	Suppressed
	"Fayette County, IA"	"19065"	Suppressed	20502	Suppressed
	"Floyd County, IA"	"19067"	Suppressed	16092	Suppressed
	"Franklin County, IA"	"19069"	Suppressed	10548	Suppressed
	"Fremont County, IA"	"19071"	Suppressed	7080	Suppressed
	"Greene County, IA"	"19073"	Suppressed	9139	Suppressed
	"Grundy County, IA"	"19075"	Suppressed	12314	Suppressed
	"Guthrie County, IA"	"19077"	Suppressed	10687	Suppressed
	"Hamilton County, IA"	"19079"	Suppressed	15312	Suppressed
	"Hancock County, IA"	"19081"	Suppressed	11094	Suppressed
	"Hardin County, IA"	"19083"	Suppressed	17441	Suppressed
	"Harrison County, IA"	"19085"	Suppressed	14431	Suppressed
	"Henry County, IA"	"19087"	Suppressed	20222	Suppressed
	"Howard County, IA"	"19089"	Suppressed	9526	Suppressed
	"Humboldt County, IA"	"19091"	Suppressed	9688	Suppressed
	"Ida County, IA"	"19093"	Suppressed	7141	Suppressed
	"Iowa County, IA"	"19095"	Suppressed	16330	Suppressed
	"Jackson County, IA"	"19097"	Suppressed	19587	Suppressed
	"Jasper County, IA"	"19099"	Suppressed	36641	Suppressed
	"Jefferson County, IA"	"19101"	Suppressed	16810	Suppressed
	"Johnson County, IA"	"19103"	Suppressed	139155	Suppressed
	"Jones County, IA"	"19105"	Suppressed	20611	Suppressed
	"Keokuk County, IA"	"19107"	Suppressed	10329	Suppressed
	"Kossuth County, IA"	"19109"	Suppressed	15321	Suppressed
	"Lee County, IA"	"19111"	Suppressed	35682	Suppressed
	"Linn County, IA"	"19113"	16	216111	Unreliable
	"Louisa County, IA"	"19115"	Suppressed	11282	Suppressed
	"Lucas County, IA"	"19117"	Suppressed	8746	Suppressed
	"Lyon County, IA"	"19119"	Suppressed	11712	Suppressed
	"Madison County, IA"	"19121"	Suppressed	15448	Suppressed
	"Mahaska County, IA"	"19123"	Suppressed	22417	Suppressed
	"Marion County, IA"	"19125"	Suppressed	33252	Suppressed
	"Marshall County, IA"	"19127"	Suppressed	40994	Suppressed
	"Mills County, IA"	"19129"	Suppressed	14896	Suppressed
	"Mitchell County, IA"	"19131"	Suppressed	10709	Suppressed
	"Monona County, IA"	"19133"	Suppressed	9121	Suppressed
	"Monroe County, IA"	"19135"	Suppressed	8012	Suppressed
	"Montgomery County, IA"	"19137"	Suppressed	10424	Suppressed
	"Muscatine County, IA"	"19139"	Suppressed	42836	Suppressed
	"O'Brien County, IA"	"19141"	Suppressed	14044	Suppressed
	"Osceola County, IA"	"19143"	Suppressed	6211	Suppressed
	"Page County, IA"	"19145"	Suppressed	15713	Suppressed
	"Palo Alto County, IA"	"19147"	Suppressed	9185	Suppressed
	"Plymouth County, IA"	"19149"	Suppressed	24957	Suppressed
	"Pocahontas County, IA"	"19151"	Suppressed	7154	Suppressed
	"Polk County, IA"	"19153"	38	451677	8.4
	"Pottawattamie County, IA"	"19155"	Suppressed	92728	Suppressed
	"Poweshiek County, IA"	"19157"	Suppressed	18601	Suppressed
	"Ringgold County, IA"	"19159"	Suppressed	5072	Suppressed
	"Sac County, IA"	"19161"	Suppressed	10071	Suppressed
	"Scott County, IA"	"19163"	33	170385	19.4
	"Shelby County, IA"	"19165"	Suppressed	11961	Suppressed
	"Sioux County, IA"	"19167"	Suppressed	34547	Suppressed
	"Story County, IA"	"19169"	Suppressed	92406	Suppressed
	"Tama County, IA"	"19171"	Suppressed	17576	Suppressed
	"Taylor County, IA"	"19173"	Suppressed	6161	Suppressed
	"Union County, IA"	"19175"	Suppressed	12583	Suppressed
	"Van Buren County, IA"	"19177"	Suppressed	7436	Suppressed
	"Wapello County, IA"	"19179"	Suppressed	35391	Suppressed
	"Warren County, IA"	"19181"	Suppressed	47336	Suppressed
	"Washington County, IA"	"19183"	Suppressed	22015	Suppressed
	"Wayne County, IA"	"19185"	Suppressed	6402	Suppressed
	"Webster County, IA"	"19187"	Suppressed	37044	Suppressed
	"Winnebago County, IA"	"19189"	Suppressed	10554	Suppressed
	"Winneshiek County, IA"	"19191"	Suppressed	20994	Suppressed
	"Woodbury County, IA"	"19193"	Suppressed	102130	Suppressed
	"Worth County, IA"	"19195"	Suppressed	7541	Suppressed
	"Wright County, IA"	"19197"	Suppressed	12972	Suppressed
	"Allen County, KS"	"20001"	Suppressed	13124	Suppressed
	"Anderson County, KS"	"20003"	Suppressed	7897	Suppressed
	"Atchison County, KS"	"20005"	Suppressed	16749	Suppressed
	"Barber County, KS"	"20007"	Suppressed	4947	Suppressed
	"Barton County, KS"	"20009"	Suppressed	27509	Suppressed
	"Bourbon County, KS"	"20011"	Suppressed	14852	Suppressed
	"Brown County, KS"	"20013"	Suppressed	9997	Suppressed
	"Butler County, KS"	"20015"	Suppressed	65803	Suppressed
	"Chase County, KS"	"20017"	Suppressed	2700	Suppressed
	"Chautauqua County, KS"	"20019"	Suppressed	3552	Suppressed
	"Cherokee County, KS"	"20021"	Suppressed	20978	Suppressed
	"Cheyenne County, KS"	"20023"	Suppressed	2694	Suppressed
	"Clark County, KS"	"20025"	Suppressed	2193	Suppressed
	"Clay County, KS"	"20027"	Suppressed	8406	Suppressed
	"Cloud County, KS"	"20029"	Suppressed	9292	Suppressed
	"Coffey County, KS"	"20031"	Suppressed	8412	Suppressed
	"Comanche County, KS"	"20033"	Suppressed	1955	Suppressed
	"Cowley County, KS"	"20035"	Suppressed	36204	Suppressed
	"Crawford County, KS"	"20037"	Suppressed	39278	Suppressed
	"Decatur County, KS"	"20039"	Suppressed	2930	Suppressed
	"Dickinson County, KS"	"20041"	Suppressed	19609	Suppressed
	"Doniphan County, KS"	"20043"	Suppressed	7851	Suppressed
	"Douglas County, KS"	"20045"	Suppressed	114322	Suppressed
	"Edwards County, KS"	"20047"	Suppressed	2945	Suppressed
	"Elk County, KS"	"20049"	Suppressed	2655	Suppressed
	"Ellis County, KS"	"20051"	Suppressed	29061	Suppressed
	"Ellsworth County, KS"	"20053"	Suppressed	6398	Suppressed
	"Finney County, KS"	"20055"	Suppressed	37098	Suppressed
	"Ford County, KS"	"20057"	Suppressed	34819	Suppressed
	"Franklin County, KS"	"20059"	Suppressed	25740	Suppressed
	"Geary County, KS"	"20061"	Suppressed	37384	Suppressed
	"Gove County, KS"	"20063"	Suppressed	2769	Suppressed
	"Graham County, KS"	"20065"	Suppressed	2593	Suppressed
	"Grant County, KS"	"20067"	Suppressed	7950	Suppressed
	"Gray County, KS"	"20069"	Suppressed	6009	Suppressed
	"Greeley County, KS"	"20071"	Suppressed	1290	Suppressed
	"Greenwood County, KS"	"20073"	Suppressed	6424	Suppressed
	"Hamilton County, KS"	"20075"	Suppressed	2609	Suppressed
	"Harper County, KS"	"20077"	Suppressed	5860	Suppressed
	"Harvey County, KS"	"20079"	Suppressed	34741	Suppressed
	"Haskell County, KS"	"20081"	Suppressed	4141	Suppressed
	"Hodgeman County, KS"	"20083"	Suppressed	1950	Suppressed
	"Jackson County, KS"	"20085"	Suppressed	13366	Suppressed
	"Jefferson County, KS"	"20087"	Suppressed	18813	Suppressed
	"Jewell County, KS"	"20089"	Suppressed	3046	Suppressed
	"Johnson County, KS"	"20091"	37	566933	6.5
	"Kearny County, KS"	"20093"	Suppressed	3923	Suppressed
	"Kingman County, KS"	"20095"	Suppressed	7844	Suppressed
	"Kiowa County, KS"	"20097"	Suppressed	2523	Suppressed
	"Labette County, KS"	"20099"	Suppressed	20916	Suppressed
	"Lane County, KS"	"20101"	Suppressed	1720	Suppressed
	"Leavenworth County, KS"	"20103"	10	78185	Unreliable
	"Lincoln County, KS"	"20105"	Suppressed	3147	Suppressed
	"Linn County, KS"	"20107"	Suppressed	9516	Suppressed
	"Logan County, KS"	"20109"	Suppressed	2798	Suppressed
	"Lyon County, KS"	"20111"	Suppressed	33510	Suppressed
	"McPherson County, KS"	"20113"	Suppressed	29569	Suppressed
	"Marion County, KS"	"20115"	Suppressed	12219	Suppressed
	"Marshall County, KS"	"20117"	Suppressed	10002	Suppressed
	"Meade County, KS"	"20119"	Suppressed	4343	Suppressed
	"Miami County, KS"	"20121"	Suppressed	32835	Suppressed
	"Mitchell County, KS"	"20123"	Suppressed	6378	Suppressed
	"Montgomery County, KS"	"20125"	Suppressed	34292	Suppressed
	"Morris County, KS"	"20127"	Suppressed	5741	Suppressed
	"Morton County, KS"	"20129"	Suppressed	3143	Suppressed
	"Nemaha County, KS"	"20131"	Suppressed	10161	Suppressed
	"Neosho County, KS"	"20133"	Suppressed	16430	Suppressed
	"Ness County, KS"	"20135"	Suppressed	3073	Suppressed
	"Norton County, KS"	"20137"	Suppressed	5622	Suppressed
	"Osage County, KS"	"20139"	Suppressed	16142	Suppressed
	"Osborne County, KS"	"20141"	Suppressed	3818	Suppressed
	"Ottawa County, KS"	"20143"	Suppressed	6042	Suppressed
	"Pawnee County, KS"	"20145"	Suppressed	6971	Suppressed
	"Phillips County, KS"	"20147"	Suppressed	5540	Suppressed
	"Pottawatomie County, KS"	"20149"	Suppressed	22691	Suppressed
	"Pratt County, KS"	"20151"	Suppressed	9878	Suppressed
	"Rawlins County, KS"	"20153"	Suppressed	2589	Suppressed
	"Reno County, KS"	"20155"	Suppressed	64190	Suppressed
	"Republic County, KS"	"20157"	Suppressed	4820	Suppressed
	"Rice County, KS"	"20159"	Suppressed	10011	Suppressed
	"Riley County, KS"	"20161"	Suppressed	75394	Suppressed
	"Rooks County, KS"	"20163"	Suppressed	5190	Suppressed
	"Rush County, KS"	"20165"	Suppressed	3186	Suppressed
	"Russell County, KS"	"20167"	Suppressed	6933	Suppressed
	"Saline County, KS"	"20169"	Suppressed	55740	Suppressed
	"Scott County, KS"	"20171"	Suppressed	5035	Suppressed
	"Sedgwick County, KS"	"20173"	26	505415	5.1
	"Seward County, KS"	"20175"	Suppressed	23390	Suppressed
	"Shawnee County, KS"	"20177"	Suppressed	178831	Suppressed
	"Sheridan County, KS"	"20179"	Suppressed	2553	Suppressed
	"Sherman County, KS"	"20181"	Suppressed	6115	Suppressed
	"Smith County, KS"	"20183"	Suppressed	3706	Suppressed
	"Stafford County, KS"	"20185"	Suppressed	4359	Suppressed
	"Stanton County, KS"	"20187"	Suppressed	2194	Suppressed
	"Stevens County, KS"	"20189"	Suppressed	5816	Suppressed
	"Sumner County, KS"	"20191"	Suppressed	23591	Suppressed
	"Thomas County, KS"	"20193"	Suppressed	7948	Suppressed
	"Trego County, KS"	"20195"	Suppressed	2980	Suppressed
	"Wabaunsee County, KS"	"20197"	Suppressed	7051	Suppressed
	"Wallace County, KS"	"20199"	Suppressed	1569	Suppressed
	"Washington County, KS"	"20201"	Suppressed	5629	Suppressed
	"Wichita County, KS"	"20203"	Suppressed	2192	Suppressed
	"Wilson County, KS"	"20205"	Suppressed	9105	Suppressed
	"Woodson County, KS"	"20207"	Suppressed	3221	Suppressed
	"Wyandotte County, KS"	"20209"	Suppressed	160384	Suppressed
	"Adair County, KY"	"21001"	Suppressed	18732	Suppressed
	"Allen County, KY"	"21003"	Suppressed	20311	Suppressed
	"Anderson County, KY"	"21005"	Suppressed	21811	Suppressed
	"Ballard County, KY"	"21007"	Suppressed	8332	Suppressed
	"Barren County, KY"	"21009"	Suppressed	43027	Suppressed
	"Bath County, KY"	"21011"	Suppressed	11961	Suppressed
	"Bell County, KY"	"21013"	Suppressed	27885	Suppressed
	"Boone County, KY"	"21015"	29	124442	23.3
	"Bourbon County, KY"	"21017"	Suppressed	19998	Suppressed
	"Boyd County, KY"	"21019"	Suppressed	48886	Suppressed
	"Boyle County, KY"	"21021"	Suppressed	29013	Suppressed
	"Bracken County, KY"	"21023"	Suppressed	8416	Suppressed
	"Breathitt County, KY"	"21025"	Suppressed	13545	Suppressed
	"Breckinridge County, KY"	"21027"	Suppressed	20040	Suppressed
	"Bullitt County, KY"	"21029"	Suppressed	76854	Suppressed
	"Butler County, KY"	"21031"	Suppressed	12793	Suppressed
	"Caldwell County, KY"	"21033"	Suppressed	12823	Suppressed
	"Calloway County, KY"	"21035"	Suppressed	37657	Suppressed
	"Campbell County, KY"	"21037"	20	90988	22.0
	"Carlisle County, KY"	"21039"	Suppressed	5001	Suppressed
	"Carroll County, KY"	"21041"	Suppressed	10953	Suppressed
	"Carter County, KY"	"21043"	Suppressed	27202	Suppressed
	"Casey County, KY"	"21045"	Suppressed	16067	Suppressed
	"Christian County, KY"	"21047"	Suppressed	74167	Suppressed
	"Clark County, KY"	"21049"	Suppressed	35614	Suppressed
	"Clay County, KY"	"21051"	Suppressed	21364	Suppressed
	"Clinton County, KY"	"21053"	Suppressed	10146	Suppressed
	"Crittenden County, KY"	"21055"	Suppressed	9255	Suppressed
	"Cumberland County, KY"	"21057"	Suppressed	6789	Suppressed
	"Daviess County, KY"	"21059"	14	98218	Unreliable
	"Edmonson County, KY"	"21061"	Suppressed	12062	Suppressed
	"Elliott County, KY"	"21063"	Suppressed	7637	Suppressed
	"Estill County, KY"	"21065"	Suppressed	14488	Suppressed
	"Fayette County, KY"	"21067"	43	308428	13.9
	"Fleming County, KY"	"21069"	Suppressed	14508	Suppressed
	"Floyd County, KY"	"21071"	17	38728	Unreliable
	"Franklin County, KY"	"21073"	Suppressed	49648	Suppressed
	"Fulton County, KY"	"21075"	Suppressed	6385	Suppressed
	"Gallatin County, KY"	"21077"	Suppressed	8474	Suppressed
	"Garrard County, KY"	"21079"	Suppressed	16915	Suppressed
	"Grant County, KY"	"21081"	Suppressed	24753	Suppressed
	"Graves County, KY"	"21083"	Suppressed	37451	Suppressed
	"Grayson County, KY"	"21085"	Suppressed	25997	Suppressed
	"Green County, KY"	"21087"	Suppressed	11180	Suppressed
	"Greenup County, KY"	"21089"	Suppressed	36519	Suppressed
	"Hancock County, KY"	"21091"	Suppressed	8687	Suppressed
	"Hardin County, KY"	"21093"	Suppressed	108191	Suppressed
	"Harlan County, KY"	"21095"	Suppressed	28499	Suppressed
	"Harrison County, KY"	"21097"	Suppressed	18518	Suppressed
	"Hart County, KY"	"21099"	Suppressed	18573	Suppressed
	"Henderson County, KY"	"21101"	Suppressed	46347	Suppressed
	"Henry County, KY"	"21103"	Suppressed	15445	Suppressed
	"Hickman County, KY"	"21105"	Suppressed	4745	Suppressed
	"Hopkins County, KY"	"21107"	12	46634	Unreliable
	"Jackson County, KY"	"21109"	Suppressed	13427	Suppressed
	"Jefferson County, KY"	"21111"	107	756832	14.1
	"Jessamine County, KY"	"21113"	Suppressed	50173	Suppressed
	"Johnson County, KY"	"21115"	Suppressed	23449	Suppressed
	"Kenton County, KY"	"21117"	39	163145	23.9
	"Knott County, KY"	"21119"	Suppressed	15976	Suppressed
	"Knox County, KY"	"21121"	Suppressed	31790	Suppressed
	"Larue County, KY"	"21123"	Suppressed	14064	Suppressed
	"Laurel County, KY"	"21125"	Suppressed	59563	Suppressed
	"Lawrence County, KY"	"21127"	Suppressed	15856	Suppressed
	"Lee County, KY"	"21129"	Suppressed	7260	Suppressed
	"Leslie County, KY"	"21131"	Suppressed	11019	Suppressed
	"Letcher County, KY"	"21133"	Suppressed	23619	Suppressed
	"Lewis County, KY"	"21135"	Suppressed	13806	Suppressed
	"Lincoln County, KY"	"21137"	Suppressed	24370	Suppressed
	"Livingston County, KY"	"21139"	Suppressed	9359	Suppressed
	"Logan County, KY"	"21141"	Suppressed	26876	Suppressed
	"Lyon County, KY"	"21143"	Suppressed	8451	Suppressed
	"McCracken County, KY"	"21145"	Suppressed	65373	Suppressed
	"McCreary County, KY"	"21147"	Suppressed	17989	Suppressed
	"McLean County, KY"	"21149"	Suppressed	9496	Suppressed
	"Madison County, KY"	"21151"	Suppressed	85590	Suppressed
	"Magoffin County, KY"	"21153"	Suppressed	12950	Suppressed
	"Marion County, KY"	"21155"	Suppressed	20045	Suppressed
	"Marshall County, KY"	"21157"	Suppressed	31107	Suppressed
	"Martin County, KY"	"21159"	Suppressed	12647	Suppressed
	"Mason County, KY"	"21161"	Suppressed	17278	Suppressed
	"Meade County, KY"	"21163"	Suppressed	29210	Suppressed
	"Menifee County, KY"	"21165"	Suppressed	6288	Suppressed
	"Mercer County, KY"	"21167"	Suppressed	21349	Suppressed
	"Metcalfe County, KY"	"21169"	Suppressed	9983	Suppressed
	"Monroe County, KY"	"21171"	Suppressed	10681	Suppressed
	"Montgomery County, KY"	"21173"	Suppressed	27251	Suppressed
	"Morgan County, KY"	"21175"	Suppressed	13380	Suppressed
	"Muhlenberg County, KY"	"21177"	Suppressed	31179	Suppressed
	"Nelson County, KY"	"21179"	Suppressed	44540	Suppressed
	"Nicholas County, KY"	"21181"	Suppressed	7039	Suppressed
	"Ohio County, KY"	"21183"	Suppressed	23988	Suppressed
	"Oldham County, KY"	"21185"	Suppressed	62364	Suppressed
	"Owen County, KY"	"21187"	Suppressed	10662	Suppressed
	"Owsley County, KY"	"21189"	Suppressed	4654	Suppressed
	"Pendleton County, KY"	"21191"	Suppressed	14570	Suppressed
	"Perry County, KY"	"21193"	Suppressed	28010	Suppressed
	"Pike County, KY"	"21195"	13	63380	Unreliable
	"Powell County, KY"	"21197"	Suppressed	12494	Suppressed
	"Pulaski County, KY"	"21199"	Suppressed	63907	Suppressed
	"Robertson County, KY"	"21201"	Suppressed	2235	Suppressed
	"Rockcastle County, KY"	"21203"	Suppressed	16693	Suppressed
	"Rowan County, KY"	"21205"	Suppressed	23527	Suppressed
	"Russell County, KY"	"21207"	Suppressed	17752	Suppressed
	"Scott County, KY"	"21209"	Suppressed	49947	Suppressed
	"Shelby County, KY"	"21211"	Suppressed	44216	Suppressed
	"Simpson County, KY"	"21213"	Suppressed	17793	Suppressed
	"Spencer County, KY"	"21215"	Suppressed	17637	Suppressed
	"Taylor County, KY"	"21217"	Suppressed	24649	Suppressed
	"Todd County, KY"	"21219"	Suppressed	12503	Suppressed
	"Trigg County, KY"	"21221"	Suppressed	14293	Suppressed
	"Trimble County, KY"	"21223"	Suppressed	8816	Suppressed
	"Union County, KY"	"21225"	Suppressed	15029	Suppressed
	"Warren County, KY"	"21227"	Suppressed	118370	Suppressed
	"Washington County, KY"	"21229"	Suppressed	11875	Suppressed
	"Wayne County, KY"	"21231"	Suppressed	20678	Suppressed
	"Webster County, KY"	"21233"	Suppressed	13452	Suppressed
	"Whitley County, KY"	"21235"	Suppressed	35766	Suppressed
	"Wolfe County, KY"	"21237"	Suppressed	7248	Suppressed
	"Woodford County, KY"	"21239"	Suppressed	25275	Suppressed
	"Acadia Parish, LA"	"22001"	Suppressed	62204	Suppressed
	"Allen Parish, LA"	"22003"	Suppressed	25537	Suppressed
	"Ascension Parish, LA"	"22005"	Suppressed	114393	Suppressed
	"Assumption Parish, LA"	"22007"	Suppressed	23187	Suppressed
	"Avoyelles Parish, LA"	"22009"	Suppressed	41299	Suppressed
	"Beauregard Parish, LA"	"22011"	Suppressed	36167	Suppressed
	"Bienville Parish, LA"	"22013"	Suppressed	13981	Suppressed
	"Bossier Parish, LA"	"22015"	Suppressed	123823	Suppressed
	"Caddo Parish, LA"	"22017"	Suppressed	254887	Suppressed
	"Calcasieu Parish, LA"	"22019"	Suppressed	195296	Suppressed
	"Caldwell Parish, LA"	"22021"	Suppressed	9989	Suppressed
	"Cameron Parish, LA"	"22023"	Suppressed	6744	Suppressed
	"Catahoula Parish, LA"	"22025"	Suppressed	10238	Suppressed
	"Claiborne Parish, LA"	"22027"	Suppressed	16650	Suppressed
	"Concordia Parish, LA"	"22029"	Suppressed	20442	Suppressed
	"De Soto Parish, LA"	"22031"	Suppressed	27083	Suppressed
	"East Baton Rouge Parish, LA"	"22033"	27	445227	6.1
	"East Carroll Parish, LA"	"22035"	Suppressed	7529	Suppressed
	"East Feliciana Parish, LA"	"22037"	Suppressed	19728	Suppressed
	"Evangeline Parish, LA"	"22039"	Suppressed	33578	Suppressed
	"Franklin Parish, LA"	"22041"	Suppressed	20571	Suppressed
	"Grant Parish, LA"	"22043"	Suppressed	22030	Suppressed
	"Iberia Parish, LA"	"22045"	Suppressed	73878	Suppressed
	"Iberville Parish, LA"	"22047"	Suppressed	33367	Suppressed
	"Jackson Parish, LA"	"22049"	Suppressed	16112	Suppressed
	"Jefferson Parish, LA"	"22051"	66	434767	15.2
	"Jefferson Davis Parish, LA"	"22053"	Suppressed	31301	Suppressed
	"Lafayette Parish, LA"	"22055"	Suppressed	230845	Suppressed
	"Lafourche Parish, LA"	"22057"	Suppressed	97141	Suppressed
	"LaSalle Parish, LA"	"22059"	Suppressed	14777	Suppressed
	"Lincoln Parish, LA"	"22061"	Suppressed	47414	Suppressed
	"Livingston Parish, LA"	"22063"	Suppressed	134053	Suppressed
	"Madison Parish, LA"	"22065"	Suppressed	11927	Suppressed
	"Morehouse Parish, LA"	"22067"	Suppressed	27057	Suppressed
	"Natchitoches Parish, LA"	"22069"	Suppressed	39138	Suppressed
	"Orleans Parish, LA"	"22071"	45	378715	11.9
	"Ouachita Parish, LA"	"22073"	Suppressed	156220	Suppressed
	"Plaquemines Parish, LA"	"22075"	Suppressed	23550	Suppressed
	"Pointe Coupee Parish, LA"	"22077"	Suppressed	22499	Suppressed
	"Rapides Parish, LA"	"22079"	Suppressed	132723	Suppressed
	"Red River Parish, LA"	"22081"	Suppressed	8894	Suppressed
	"Richland Parish, LA"	"22083"	Suppressed	20857	Suppressed
	"Sabine Parish, LA"	"22085"	Suppressed	24235	Suppressed
	"St. Bernard Parish, LA"	"22087"	Suppressed	43482	Suppressed
	"St. Charles Parish, LA"	"22089"	Suppressed	52617	Suppressed
	"St. Helena Parish, LA"	"22091"	Suppressed	10875	Suppressed
	"St. James Parish, LA"	"22093"	Suppressed	21752	Suppressed
	"St. John the Baptist Parish, LA"	"22095"	Suppressed	43761	Suppressed
	"St. Landry Parish, LA"	"22097"	Suppressed	83454	Suppressed
	"St. Martin Parish, LA"	"22099"	Suppressed	52936	Suppressed
	"St. Mary Parish, LA"	"22101"	Suppressed	53543	Suppressed
	"St. Tammany Parish, LA"	"22103"	52	242333	21.5
	"Tangipahoa Parish, LA"	"22105"	Suppressed	125412	Suppressed
	"Tensas Parish, LA"	"22107"	Suppressed	4908	Suppressed
	"Terrebonne Parish, LA"	"22109"	Suppressed	112749	Suppressed
	"Union Parish, LA"	"22111"	Suppressed	22344	Suppressed
	"Vermilion Parish, LA"	"22113"	Suppressed	59253	Suppressed
	"Vernon Parish, LA"	"22115"	Suppressed	52606	Suppressed
	"Washington Parish, LA"	"22117"	Suppressed	46419	Suppressed
	"Webster Parish, LA"	"22119"	Suppressed	40678	Suppressed
	"West Baton Rouge Parish, LA"	"22121"	Suppressed	24573	Suppressed
	"West Carroll Parish, LA"	"22123"	Suppressed	11465	Suppressed
	"West Feliciana Parish, LA"	"22125"	Suppressed	15444	Suppressed
	"Winn Parish, LA"	"22127"	Suppressed	14813	Suppressed
	"Androscoggin County, ME"	"23001"	Suppressed	107604	Suppressed
	"Aroostook County, ME"	"23003"	Suppressed	70055	Suppressed
	"Cumberland County, ME"	"23005"	28	285456	9.8
	"Franklin County, ME"	"23007"	Suppressed	30495	Suppressed
	"Hancock County, ME"	"23009"	Suppressed	54845	Suppressed
	"Kennebec County, ME"	"23011"	16	121164	Unreliable
	"Knox County, ME"	"23013"	Suppressed	39550	Suppressed
	"Lincoln County, ME"	"23015"	Suppressed	34088	Suppressed
	"Oxford County, ME"	"23017"	Suppressed	57277	Suppressed
	"Penobscot County, ME"	"23019"	14	153364	Unreliable
	"Piscataquis County, ME"	"23021"	Suppressed	17124	Suppressed
	"Sagadahoc County, ME"	"23023"	Suppressed	35013	Suppressed
	"Somerset County, ME"	"23025"	Suppressed	51706	Suppressed
	"Waldo County, ME"	"23027"	Suppressed	38940	Suppressed
	"Washington County, ME"	"23029"	Suppressed	32190	Suppressed
	"York County, ME"	"23031"	20	199431	10.0
	"Allegany County, MD"	"24001"	Suppressed	73521	Suppressed
	"Anne Arundel County, MD"	"24003"	22	555743	4.0
	"Baltimore County, MD"	"24005"	38	823015	4.6
	"Calvert County, MD"	"24009"	Suppressed	90484	Suppressed
	"Caroline County, MD"	"24011"	Suppressed	32693	Suppressed
	"Carroll County, MD"	"24013"	Suppressed	167564	Suppressed
	"Cecil County, MD"	"24015"	Suppressed	101913	Suppressed
	"Charles County, MD"	"24017"	Suppressed	152864	Suppressed
	"Dorchester County, MD"	"24019"	Suppressed	32660	Suppressed
	"Frederick County, MD"	"24021"	Suppressed	241409	Suppressed
	"Garrett County, MD"	"24023"	Suppressed	29889	Suppressed
	"Harford County, MD"	"24025"	15	249215	Unreliable
	"Howard County, MD"	"24027"	Suppressed	304580	Suppressed
	"Kent County, MD"	"24029"	Suppressed	19944	Suppressed
	"Montgomery County, MD"	"24031"	16	1016677	Unreliable
	"Prince George's County, MD"	"24033"	13	890081	Unreliable
	"Queen Anne's County, MD"	"24035"	Suppressed	48517	Suppressed
	"St. Mary's County, MD"	"24037"	Suppressed	109633	Suppressed
	"Somerset County, MD"	"24039"	Suppressed	26273	Suppressed
	"Talbot County, MD"	"24041"	Suppressed	37931	Suppressed
	"Washington County, MD"	"24043"	10	149588	Unreliable
	"Wicomico County, MD"	"24045"	Suppressed	100896	Suppressed
	"Worcester County, MD"	"24047"	Suppressed	51620	Suppressed
	"Baltimore city, MD"	"24510"	36	622104	5.8
	"Barnstable County, MA"	"25001"	39	214990	18.1
	"Berkshire County, MA"	"25003"	18	129585	Unreliable
